vehicle_id,vehicle_type,make_id,make_name,make_type,model_year,vehicle_desc,color,date_stolen,location_id,region,country,population,density
689,Roadbike,550,Honda,Standard,2013,NBC,Green,10/17/2021,105,Gisborne,New Zealand,52100,6.21
690,Moped,617,TNT Motor,Standard,2014,ROMA,Black,3/14/2022,104,Bay of Plenty,New Zealand,347700,28.8
691,Roadbike,550,Honda,Standard,2014,NSC,White,1/17/2022,102,Auckland,New Zealand,1695200,343.09
692,Roadbike,545,Harley Davidson,Standard,2007,SOFTAIL,Black,10/25/2021,107,Taranaki,New Zealand,127300,17.55
693,Moped,550,Honda,Standard,2006,ZOOMER,Blue,2/27/2022,102,Auckland,New Zealand,1695200,343.09
694,Roadbike,550,Honda,Standard,2015,NSC,Silver,12/15/2021,102,Auckland,New Zealand,1695200,343.09
695,Roadbike,550,Honda,Standard,1993,CB,White,3/7/2022,102,Auckland,New Zealand,1695200,343.09
696,Moped,613,SYM,Standard,2011,DD50,Red,4/3/2022,107,Taranaki,New Zealand,127300,17.55
697,Roadbike,611,Suzuki,Standard,2011,AN125,Black,3/9/2022,102,Auckland,New Zealand,1695200,343.09
698,Moped,585,Moped,Standard,2011,JM STAR SUNNY 50,Red,11/12/2021,114,Canterbury,New Zealand,655000,14.72
699,Moped,636,Yamaha,Standard,2008,VINO,Black,3/13/2022,103,Waikato,New Zealand,513800,21.5
700,Roadbike,611,Suzuki,Standard,2001,DR,Blue,12/6/2021,109,Wellington,New Zealand,543500,67.52
701,Moped,636,Yamaha,Standard,2013,YW50,Black,1/19/2022,102,Auckland,New Zealand,1695200,343.09
702,Tractor,621,Tractor,Standard,2013,VALTRA N92,Red,11/4/2021,101,Northland,New Zealand,201500,16.11
703,Moped,550,Honda,Standard,1988,DJ1,White,1/13/2022,102,Auckland,New Zealand,1695200,343.09
704,Roadbike,550,Honda,Standard,2014,GLH,Blue,3/7/2022,102,Auckland,New Zealand,1695200,343.09
705,Moped,550,Honda,Standard,2007,TODAY 50,Red,10/19/2021,104,Bay of Plenty,New Zealand,347700,28.8
706,Roadbike,561,Kawasaki,Standard,2014,EX,White,3/28/2022,102,Auckland,New Zealand,1695200,343.09
707,Moped,617,TNT Motor,Standard,2014,GRIDO,Black,1/25/2022,103,Waikato,New Zealand,513800,21.5
708,Moped,617,TNT Motor,Standard,2015,OTTO,Black,3/14/2022,102,Auckland,New Zealand,1695200,343.09
709,Roadbike,515,Buell,Standard,2006,XB12R,Black,2/20/2022,102,Auckland,New Zealand,1695200,343.09
710,Roadbike,611,Suzuki,Standard,2010,DR650SE,White,3/24/2022,102,Auckland,New Zealand,1695200,343.09
711,Roadbike,550,Honda,Standard,2012,CT,Red,2/1/2022,103,Waikato,New Zealand,513800,21.5
712,Moped,594,Piaggio,Standard,2013,ZIP,Black,3/27/2022,109,Wellington,New Zealand,543500,67.52
713,Roadbike,629,Vespa,Standard,2013,PX,Red,10/9/2021,102,Auckland,New Zealand,1695200,343.09
714,Moped,611,Suzuki,Standard,2013,UZ,Silver,4/1/2022,114,Canterbury,New Zealand,655000,14.72
715,Roadbike,636,Yamaha,Standard,2006,YZF-R6V,Red,11/11/2021,105,Gisborne,New Zealand,52100,6.21
716,Roadbike,594,Piaggio,Standard,2014,VESPA,White,1/31/2022,102,Auckland,New Zealand,1695200,343.09
717,Roadbike,554,Hyosung,Standard,2014,GV650,Black,3/8/2022,103,Waikato,New Zealand,513800,21.5
718,Roadbike,636,Yamaha,Standard,2014,XJ6,White,3/19/2022,102,Auckland,New Zealand,1695200,343.09
719,Moped,593,PGO,Standard,2015,LIGERO,Black,12/29/2021,101,Northland,New Zealand,201500,16.11
720,Utility,540,Ford,Standard,2001,COURIER,Blue,3/6/2022,115,Otago,New Zealand,246000,7.89
721,Utility,540,Ford,Standard,2001,COURIER,Green,12/7/2021,111,Nelson,New Zealand,54500,129.15
722,Utility,587,Nissan,Standard,2001,NAVARA,Silver,12/21/2021,102,Auckland,New Zealand,1695200,343.09
723,Saloon,619,Toyota,Standard,1991,CYNOS,Green,2/17/2022,102,Auckland,New Zealand,1695200,343.09
724,Utility,587,Nissan,Standard,2001,NAVARA,Blue,12/27/2021,103,Waikato,New Zealand,513800,21.5
725,Stationwagon,587,Nissan,Standard,1992,AVENIR,Blue,10/8/2021,115,Otago,New Zealand,246000,7.89
726,Utility,587,Nissan,Standard,2001,NAVARA,Silver,2/15/2022,101,Northland,New Zealand,201500,16.11
727,Saloon,540,Ford,Standard,2001,MONDEO,Gold,12/3/2021,116,Southland,New Zealand,102400,3.28
728,Saloon,580,Mitsubishi,Standard,2000,LANCER,White,12/29/2021,103,Waikato,New Zealand,513800,21.5
729,Stationwagon,580,Mitsubishi,Standard,2001,PAJERO,Silver,2/14/2022,102,Auckland,New Zealand,1695200,343.09
730,Saloon,548,Holden,Standard,2001,VX COMMODORE,Red,11/9/2021,102,Auckland,New Zealand,1695200,343.09
731,Stationwagon,610,Subaru,Standard,1995,IMPREZA,Red,1/19/2022,102,Auckland,New Zealand,1695200,343.09
732,Utility,540,Ford,Standard,2001,COURIER,White,1/16/2022,105,Gisborne,New Zealand,52100,6.21
733,Saloon,587,Nissan,Standard,1994,SUNNY,Blue,4/1/2022,109,Wellington,New Zealand,543500,67.52
734,Saloon,587,Nissan,Standard,1991,PRIMERA,Black,10/8/2021,115,Otago,New Zealand,246000,7.89
735,Stationwagon,619,Toyota,Standard,2001,PREVIA,Silver,10/21/2021,102,Auckland,New Zealand,1695200,343.09
736,Stationwagon,619,Toyota,Standard,1996,HILUX,Blue,12/21/2021,104,Bay of Plenty,New Zealand,347700,28.8
737,Utility,619,Toyota,Standard,2001,HILUX,Silver,12/22/2021,104,Bay of Plenty,New Zealand,347700,28.8
738,Stationwagon,540,Ford,Standard,1996,FREDA,Red,3/15/2022,102,Auckland,New Zealand,1695200,343.09
739,Utility,576,Mazda,Standard,2001,BOUNTY,White,12/5/2021,115,Otago,New Zealand,246000,7.89
740,Saloon,587,Nissan,Standard,1994,SKYLINE,Grey,1/31/2022,105,Gisborne,New Zealand,52100,6.21
741,Utility,540,Ford,Standard,2001,COURIER,Blue,1/25/2022,102,Auckland,New Zealand,1695200,343.09
742,Stationwagon,619,Toyota,Standard,1994,EMINA,Green,1/14/2022,105,Gisborne,New Zealand,52100,6.21
743,Saloon,619,Toyota,Standard,1994,CERES,Silver,11/26/2021,114,Canterbury,New Zealand,655000,14.72
744,Saloon,540,Ford,Standard,2001,FALCON,Gold,12/19/2021,104,Bay of Plenty,New Zealand,347700,28.8
745,Other Truck,531,Daihatsu,Standard,2001,DELTA,White,10/17/2021,102,Auckland,New Zealand,1695200,343.09
746,Saloon,587,Nissan,Standard,1993,SKYLINE,Black,3/17/2022,102,Auckland,New Zealand,1695200,343.09
747,Utility,540,Ford,Standard,2001,COURIER,Blue,3/24/2022,109,Wellington,New Zealand,543500,67.52
748,Saloon,580,Mitsubishi,Standard,1996,LANCER,Red,12/10/2021,102,Auckland,New Zealand,1695200,343.09
749,Saloon,580,Mitsubishi,Standard,1994,LANCER,White,12/5/2021,114,Canterbury,New Zealand,655000,14.72
750,Light Van,550,Honda,Standard,2001,CRV,Green,11/1/2021,109,Wellington,New Zealand,543500,67.52
751,Saloon,587,Nissan,Standard,1992,PRIMERA,Grey,12/2/2021,114,Canterbury,New Zealand,655000,14.72
752,Stationwagon,548,Holden,Standard,2001,ZAFIRA,Red,11/16/2021,102,Auckland,New Zealand,1695200,343.09
753,Hatchback,576,Mazda,Standard,2001,323,Blue,12/6/2021,102,Auckland,New Zealand,1695200,343.09
754,Hatchback,550,Honda,Standard,2001,CIVIC,Red,3/24/2022,103,Waikato,New Zealand,513800,21.5
755,Stationwagon,619,Toyota,Standard,1995,SCEPTER,Red,3/20/2022,114,Canterbury,New Zealand,655000,14.72
756,Hatchback,619,Toyota,Standard,2001,COROLLA,Red,3/31/2022,104,Bay of Plenty,New Zealand,347700,28.8
757,Saloon,587,Nissan,Standard,1995,PULSAR,Blue,3/23/2022,106,Hawke's Bay,New Zealand,182700,12.92
758,Other Truck,587,Nissan,Standard,1996,CONDOR,White,2/2/2022,102,Auckland,New Zealand,1695200,343.09
759,Utility,587,Nissan,Standard,1998,NAVARA,White,1/11/2022,102,Auckland,New Zealand,1695200,343.09
760,Saloon,548,Holden,Standard,2001,VX COMMODORE,White,3/16/2022,115,Otago,New Zealand,246000,7.89
761,Utility,548,Holden,Standard,2002,VU UTILITY,Blue,1/21/2022,103,Waikato,New Zealand,513800,21.5
762,Saloon,587,Nissan,Standard,1997,CEFIRO,Blue,2/18/2022,106,Hawke's Bay,New Zealand,182700,12.92
763,Stationwagon,548,Holden,Standard,2001,VX COMMODORE,Blue,12/27/2021,103,Waikato,New Zealand,513800,21.5
764,Utility,580,Mitsubishi,Standard,2002,TRITON,Silver,12/30/2021,101,Northland,New Zealand,201500,16.11
765,Utility,548,Holden,Standard,2001,RODEO 4X2,White,1/28/2022,107,Taranaki,New Zealand,127300,17.55
766,Utility,540,Ford,Standard,2001,COURIER,White,2/5/2022,102,Auckland,New Zealand,1695200,343.09
767,Stationwagon,610,Subaru,Standard,1994,IMPREZA,Silver,3/31/2022,102,Auckland,New Zealand,1695200,343.09
768,Hatchback,540,Ford,Standard,2001,KA,Blue,1/30/2022,114,Canterbury,New Zealand,655000,14.72
769,Light Van,619,Toyota,Standard,2002,HIACE,Green,11/3/2021,109,Wellington,New Zealand,543500,67.52
770,Light Van,619,Toyota,Standard,1996,HIACE,White,11/4/2021,104,Bay of Plenty,New Zealand,347700,28.8
771,Saloon,587,Nissan,Standard,2002,PRIMERA,Green,12/17/2021,102,Auckland,New Zealand,1695200,343.09
772,Saloon,548,Holden,Standard,2002,VX COMMODORE,Silver,11/2/2021,101,Northland,New Zealand,201500,16.11
773,Saloon,548,Holden,Standard,2002,VX COMMODORE,Red,12/28/2021,106,Hawke's Bay,New Zealand,182700,12.92
774,Stationwagon,540,Ford,Standard,2002,ESCAPE,Red,12/27/2021,106,Hawke's Bay,New Zealand,182700,12.92
775,Light Van,619,Toyota,Standard,1996,HIACE,White,3/11/2022,114,Canterbury,New Zealand,655000,14.72
776,Utility,580,Mitsubishi,Standard,2001,L200,Grey,2/22/2022,102,Auckland,New Zealand,1695200,343.09
777,Saloon,540,Ford,Standard,2002,FALCON,Black,3/21/2022,114,Canterbury,New Zealand,655000,14.72
778,Hatchback,619,Toyota,Standard,2002,ECHO,Red,10/18/2021,102,Auckland,New Zealand,1695200,343.09
779,Hatchback,619,Toyota,Standard,2015,AQUA,White,3/17/2022,109,Wellington,New Zealand,543500,67.52
780,Stationwagon,556,Isuzu,Standard,1992,BIGHORN,Green,2/23/2022,102,Auckland,New Zealand,1695200,343.09
781,Utility,540,Ford,Standard,2002,COURIER,Blue,3/11/2022,114,Canterbury,New Zealand,655000,14.72
782,Stationwagon,587,Nissan,Standard,1992,SAFARI,Gold,1/20/2022,102,Auckland,New Zealand,1695200,343.09
783,Light Van,555,Hyundai,Standard,2002,H100,White,10/17/2021,102,Auckland,New Zealand,1695200,343.09
784,Utility,576,Mazda,Standard,2002,BOUNTY,Red,1/2/2022,104,Bay of Plenty,New Zealand,347700,28.8
785,Utility,576,Mazda,Standard,2002,BOUNTY,Red,1/12/2022,104,Bay of Plenty,New Zealand,347700,28.8
786,Stationwagon,540,Ford,Standard,2002,ESCAPE,Silver,2/28/2022,104,Bay of Plenty,New Zealand,347700,28.8
787,Saloon,587,Nissan,Standard,1996,PULSAR,Grey,11/25/2021,105,Gisborne,New Zealand,52100,6.21
788,Light Van,619,Toyota,Standard,2002,HIACE,White,2/20/2022,109,Wellington,New Zealand,543500,67.52
789,Stationwagon,610,Subaru,Standard,2002,LEGACY,Blue,1/22/2022,115,Otago,New Zealand,246000,7.89
790,Utility,540,Ford,Standard,2002,COURIER,Silver,3/12/2022,104,Bay of Plenty,New Zealand,347700,28.8
791,Utility,576,Mazda,Standard,2002,BOUNTY,White,12/29/2021,106,Hawke's Bay,New Zealand,182700,12.92
792,Utility,540,Ford,Standard,2002,COURIER,Silver,1/1/2022,104,Bay of Plenty,New Zealand,347700,28.8
793,Stationwagon,580,Mitsubishi,Standard,1999,MIRAGE,Silver,10/13/2021,111,Nelson,New Zealand,54500,129.15
794,Utility,576,Mazda,Standard,2002,BOUNTY,Red,11/14/2021,104,Bay of Plenty,New Zealand,347700,28.8
795,Utility,540,Ford,Standard,2002,COURIER,White,11/16/2021,104,Bay of Plenty,New Zealand,347700,28.8
796,Utility,576,Mazda,Standard,2002,BOUNTY,Red,11/22/2021,104,Bay of Plenty,New Zealand,347700,28.8
797,Hatchback,633,Volkswagen,Standard,2002,POLO,Blue,1/8/2022,102,Auckland,New Zealand,1695200,343.09
798,Utility,587,Nissan,Standard,1990,NAVARA,Green,11/5/2021,114,Canterbury,New Zealand,655000,14.72
799,Saloon,587,Nissan,Standard,1997,LAUREL,Grey,2/28/2022,102,Auckland,New Zealand,1695200,343.09
800,Saloon,587,Nissan,Standard,1995,CEFIRO,Brown,4/3/2022,105,Gisborne,New Zealand,52100,6.21
801,Saloon,512,BMW,Luxury,2000,318I,Silver,3/25/2022,105,Gisborne,New Zealand,52100,6.21
802,Hatchback,550,Honda,Standard,1995,CIVIC,Blue,10/10/2021,105,Gisborne,New Zealand,52100,6.21
803,Utility,540,Ford,Standard,2002,COURIER,White,2/14/2022,105,Gisborne,New Zealand,52100,6.21
804,Other Truck,576,Mazda,Standard,1990,TITAN,White,2/28/2022,101,Northland,New Zealand,201500,16.11
805,Utility,587,Nissan,Standard,1995,DATSUN,White,10/29/2021,114,Canterbury,New Zealand,655000,14.72
806,Saloon,587,Nissan,Standard,1999,PULSAR,Silver,3/15/2022,103,Waikato,New Zealand,513800,21.5
807,Saloon,580,Mitsubishi,Standard,2002,DIAMANTE,Cream,3/1/2022,101,Northland,New Zealand,201500,16.11
808,Utility,619,Toyota,Standard,2002,HILUX,Red,12/3/2021,104,Bay of Plenty,New Zealand,347700,28.8
809,Stationwagon,610,Subaru,Standard,1993,LEGACY,Red,10/8/2021,109,Wellington,New Zealand,543500,67.52
810,Stationwagon,619,Toyota,Standard,1995,SURF,Red,1/15/2022,114,Canterbury,New Zealand,655000,14.72
811,Saloon,548,Holden,Standard,2002,VX COMMODORE,Silver,12/9/2021,101,Northland,New Zealand,201500,16.11
812,Stationwagon,610,Subaru,Standard,2002,OUTBACK,Blue,12/4/2021,101,Northland,New Zealand,201500,16.11
813,Stationwagon,619,Toyota,Standard,1996,LANDCRUISER,Blue,11/5/2021,114,Canterbury,New Zealand,655000,14.72
814,Sports Car,587,Nissan,Standard,1992,SKYLINE,Grey,1/23/2022,102,Auckland,New Zealand,1695200,343.09
815,Utility,540,Ford,Standard,2002,COURIER,White,1/14/2022,114,Canterbury,New Zealand,655000,14.72
816,Stationwagon,587,Nissan,Standard,1996,WINGROAD,Blue,12/28/2021,102,Auckland,New Zealand,1695200,343.09
817,Stationwagon,619,Toyota,Standard,1997,HILUX,Red,11/17/2021,109,Wellington,New Zealand,543500,67.52
818,Saloon,548,Holden,Standard,2002,VX COMMODORE,White,3/23/2022,114,Canterbury,New Zealand,655000,14.72
819,Saloon,540,Ford,Standard,1963,ANGLIA,Blue,2/21/2022,109,Wellington,New Zealand,543500,67.52
820,Saloon,580,Mitsubishi,Standard,2002,DIAMANTE,Silver,4/2/2022,102,Auckland,New Zealand,1695200,343.09
821,Saloon,548,Holden,Standard,2002,VX COMMODORE,Grey,4/5/2022,102,Auckland,New Zealand,1695200,343.09
822,Utility,540,Ford,Standard,2002,COURIER,White,3/19/2022,106,Hawke's Bay,New Zealand,182700,12.92
823,Stationwagon,540,Ford,Standard,2002,EXPLORER,Grey,2/23/2022,102,Auckland,New Zealand,1695200,343.09
824,Saloon,550,Honda,Standard,2003,CIVIC,Green,3/30/2022,102,Auckland,New Zealand,1695200,343.09
825,Stationwagon,587,Nissan,Standard,1989,SAFARI,Grey,1/27/2022,114,Canterbury,New Zealand,655000,14.72
826,Stationwagon,577,Mercedes-Benz,Luxury,2002,ML,Silver,3/30/2022,101,Northland,New Zealand,201500,16.11
827,Utility,576,Mazda,Standard,2002,BOUNTY,White,10/11/2021,104,Bay of Plenty,New Zealand,347700,28.8
828,Flat Deck Truck,531,Daihatsu,Standard,2002,DELTA,White,2/1/2022,102,Auckland,New Zealand,1695200,343.09
829,Stationwagon,611,Suzuki,Standard,1991,ESCUDO,Blue,12/14/2021,114,Canterbury,New Zealand,655000,14.72
830,Trailer,538,Factory Built,Standard,2003,BRENT SMITH TRAILERS,Silver,2/28/2022,103,Waikato,New Zealand,513800,21.5
831,Roadbike,611,Suzuki,Standard,2007,GSF,Blue,3/2/2022,109,Wellington,New Zealand,543500,67.52
832,Moped,585,Moped,Standard,2015,ZNEN,Red,2/10/2022,102,Auckland,New Zealand,1695200,343.09
833,Roadbike,550,Honda,Standard,2015,GLH,Red,11/14/2021,102,Auckland,New Zealand,1695200,343.09
834,Roadbike,565,KTM,Standard,2015,200,White,2/28/2022,109,Wellington,New Zealand,543500,67.52
835,Roadbike,545,Harley Davidson,Standard,2014,VRSCDX,Red,1/12/2022,104,Bay of Plenty,New Zealand,347700,28.8
836,Moped,563,Keeway,Standard,2008,VENUS 50,Black,2/6/2022,114,Canterbury,New Zealand,655000,14.72
837,Moped,611,Suzuki,Standard,2014,UZ,Yellow,11/6/2021,109,Wellington,New Zealand,543500,67.52
838,Roadbike,550,Honda,Standard,2017,CB,Yellow,2/3/2022,102,Auckland,New Zealand,1695200,343.09
839,Moped,617,TNT Motor,Standard,2017,ROMA,Blue,11/13/2021,114,Canterbury,New Zealand,655000,14.72
840,Moped,611,Suzuki,Standard,2003,VERDE,Grey,12/15/2021,102,Auckland,New Zealand,1695200,343.09
841,Roadbike,512,BMW,Luxury,2017,G310,White,10/7/2021,102,Auckland,New Zealand,1695200,343.09
842,Moped,617,TNT Motor,Standard,2017,ROMA,Red,3/21/2022,114,Canterbury,New Zealand,655000,14.72
843,Roadbike,553,Husqvarna,Standard,2017,FE,White,12/29/2021,109,Wellington,New Zealand,543500,67.52
844,Tractor,560,John Deere,Standard,2017,6140M,Green,1/27/2022,106,Hawke's Bay,New Zealand,182700,12.92
845,Roadbike,550,Honda,Standard,2017,GLC,Red,4/4/2022,103,Waikato,New Zealand,513800,21.5
846,Moped,594,Piaggio,Standard,2017,ZIP,White,12/23/2021,102,Auckland,New Zealand,1695200,343.09
847,Moped,594,Piaggio,Standard,2018,ZIP,White,12/18/2021,111,Nelson,New Zealand,54500,129.15
848,Moped,538,Factory Built,Standard,2018,ARIIC,White,12/12/2021,114,Canterbury,New Zealand,655000,14.72
849,Roadbike,611,Suzuki,Standard,2010,DL650,Black,3/17/2022,101,Northland,New Zealand,201500,16.11
850,Roadbike,636,Yamaha,Standard,2018,YZF,Blue,2/24/2022,114,Canterbury,New Zealand,655000,14.72
851,Moped,617,TNT Motor,Standard,2018,ROMA,Black,1/18/2022,102,Auckland,New Zealand,1695200,343.09
852,Moped,550,Honda,Standard,2005,TODAY,Silver,1/30/2022,103,Waikato,New Zealand,513800,21.5
853,Roadbike,565,KTM,Standard,2019,690,Orange,12/16/2021,102,Auckland,New Zealand,1695200,343.09
854,Moped,541,Forza,Standard,2015,CICLONE,Red,12/16/2021,102,Auckland,New Zealand,1695200,343.09
855,All Terrain Vehicle,636,Yamaha,Standard,2014,YXM700DE,Blue,3/22/2022,101,Northland,New Zealand,201500,16.11
856,Roadbike,636,Yamaha,Standard,2016,YZF,Red,2/15/2022,102,Auckland,New Zealand,1695200,343.09
857,All Terrain Vehicle,550,Honda,Standard,2011,TRX500FM,Red,11/30/2021,107,Taranaki,New Zealand,127300,17.55
858,Roadbike,536,Ducati,Standard,2003,ST4,Red,11/19/2021,101,Northland,New Zealand,201500,16.11
859,Roadbike,545,Harley Davidson,Standard,2017,DYNA,Black,1/13/2022,104,Bay of Plenty,New Zealand,347700,28.8
860,Roadbike,601,Royal Enfield,Standard,2017,CLASSIC,Green,1/7/2022,109,Wellington,New Zealand,543500,67.52
861,Roadbike,611,Suzuki,Standard,2017,GN125H,Red,4/1/2022,102,Auckland,New Zealand,1695200,343.09
862,Roadbike,636,Yamaha,Standard,2017,MT-07,Silver,12/20/2021,116,Southland,New Zealand,102400,3.28
863,Moped,538,Factory Built,Standard,2018,ARIIC,Black,3/2/2022,114,Canterbury,New Zealand,655000,14.72
864,Moped,502,ADLY,Standard,2018,GTA-50,Black,12/27/2021,102,Auckland,New Zealand,1695200,343.09
865,Roadbike,636,Yamaha,Standard,2018,YZF,White,4/2/2022,102,Auckland,New Zealand,1695200,343.09
866,Moped,638,Znen,Standard,2018,ZN50QT-51A,Black,2/25/2022,101,Northland,New Zealand,201500,16.11
867,Moped,617,TNT Motor,Standard,2018,ROMA,Black,11/5/2021,102,Auckland,New Zealand,1695200,343.09
868,Roadbike,545,Harley Davidson,Standard,2007,VRSCDX,Black,4/2/2022,102,Auckland,New Zealand,1695200,343.09
869,Roadbike,636,Yamaha,Standard,2019,MT-03,Blue,12/18/2021,102,Auckland,New Zealand,1695200,343.09
870,Roadbike,611,Suzuki,Standard,2019,UK,White,2/16/2022,109,Wellington,New Zealand,543500,67.52
871,Roadbike,545,Harley Davidson,Standard,2019,TOURING,Black,1/1/2022,104,Bay of Plenty,New Zealand,347700,28.8
872,Moped,617,TNT Motor,Standard,2019,ROMA,Black,11/28/2021,102,Auckland,New Zealand,1695200,343.09
873,Roadbike,545,Harley Davidson,Standard,2011,NIGHT ROD,Black,1/26/2022,102,Auckland,New Zealand,1695200,343.09
874,Trailer - Heavy,608,Steelbro,Standard,2003,SBSK339C,Blue,2/21/2022,114,Canterbury,New Zealand,655000,14.72
875,Roadbike,629,Vespa,Standard,2015,SPRINT,White,3/30/2022,102,Auckland,New Zealand,1695200,343.09
876,Roadbike,636,Yamaha,Standard,2016,YZF,Blue,12/5/2021,102,Auckland,New Zealand,1695200,343.09
877,Roadbike,603,Scomadi,Standard,2016,TL,Grey,2/7/2022,102,Auckland,New Zealand,1695200,343.09
878,Moped,585,Moped,Standard,2016,EURO 50,Black,3/4/2022,107,Taranaki,New Zealand,127300,17.55
879,Moped,636,Yamaha,Standard,2006,VCV50,Silver,3/19/2022,105,Gisborne,New Zealand,52100,6.21
880,Roadbike,566,Kymco,Standard,2016,LIKE,Black,2/26/2022,102,Auckland,New Zealand,1695200,343.09
881,Roadbike,554,Hyosung,Standard,2016,GD250N,Red,1/26/2022,109,Wellington,New Zealand,543500,67.52
882,Moped,505,Aprilia,Standard,2017,SR MOTARD,Grey,12/22/2021,102,Auckland,New Zealand,1695200,343.09
883,Roadbike,611,Suzuki,Standard,2004,GN125E,Black,4/3/2022,102,Auckland,New Zealand,1695200,343.09
884,Roadbike,611,Suzuki,Standard,2018,UK,White,4/5/2022,102,Auckland,New Zealand,1695200,343.09
885,Roadbike,545,Harley Davidson,Standard,1988,883,Red,3/4/2022,114,Canterbury,New Zealand,655000,14.72
886,Roadbike,561,Kawasaki,Standard,2016,KL,Green,11/21/2021,109,Wellington,New Zealand,543500,67.52
887,Roadbike,636,Yamaha,Standard,2018,YZF,White,2/1/2022,102,Auckland,New Zealand,1695200,343.09
888,Moped,617,TNT Motor,Standard,2019,ROMA,Black,10/16/2021,109,Wellington,New Zealand,543500,67.52
889,Roadbike,550,Honda,Standard,2019,C,Red,1/7/2022,102,Auckland,New Zealand,1695200,343.09
890,Roadbike,550,Honda,Standard,2012,CRF,White,11/17/2021,109,Wellington,New Zealand,543500,67.52
891,Roadbike,550,Honda,Standard,2000,HORNET,Blue,1/4/2022,102,Auckland,New Zealand,1695200,343.09
892,Roadbike,565,KTM,Standard,2019,690 SMC,White,2/5/2022,109,Wellington,New Zealand,543500,67.52
893,Roadbike,629,Vespa,Standard,2013,LX,White,10/17/2021,102,Auckland,New Zealand,1695200,343.09
894,Roadbike,611,Suzuki,Standard,2019,GSX150,Blue,2/4/2022,102,Auckland,New Zealand,1695200,343.09
895,Roadbike,611,Suzuki,Standard,2010,GN125H,Black,3/25/2022,102,Auckland,New Zealand,1695200,343.09
896,Moped,613,SYM,Standard,2011,FIDDLE,Red,10/28/2021,114,Canterbury,New Zealand,655000,14.72
897,Roadbike,611,Suzuki,Standard,2015,AN125,Red,1/4/2022,102,Auckland,New Zealand,1695200,343.09
